Transaction ID,Date,Time,City,State,Postal Code,Location,Service Total,Extras Total,Final Amount,Frequency,Discount Code,Discount from Code,Discount from Frequency,Discount from Referral,Giftcard Amount Used,Date Created,Created By,Next Booking Date,Services,Booking ID,Customer ID,Date Cancelled,Cancelled By,Cancellation Fees,Booking Status
ch_1HgY8z2Iw89207WNJdOkfF1Y,10/27/2020,8:00am,Renton,WA,98055,South,189.00,60.00,224.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/21/2020 2:02pm,John Miller (Customer),,"2 Bedrooms, 3 x Bathroom, deep cleaning",28473,4565,,,,complete
ch_1HgY9A2Iw89207WNgEQ1GjAd,10/27/2020,11:00am,Mercer Island,WA,98040,NW Maids,189.00,0.00,170.10,Every three weeks 10% off,,0.00,18.90,0.00,0.00,10/05/2020 2:14pm,Albert Jallorina (Admin),11/17/2020 2:00pm,"3 Bedrooms, 2 x Bathroom",27709,4432,,,,complete
ch_1HgY932Iw89207WNuz23jPDV,10/27/2020,11:00am,Shoreline,WA,98133,North,169.00,0.00,143.65,Every two weeks 15% off -Most Popular-,,0.00,25.35,0.00,0.00,10/14/2020 12:18am,,11/11/2020 11:00am,"2 Bedrooms, 2 x Bathroom",28138,3627,,,,complete
ch_1HgY952Iw89207WNz39xcI21,10/27/2020,11:00am,Seattle,WA,98102,NW Maids,129.00,120.00,249.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/19/2020 12:38pm,Albert Jallorina (Admin),,"1 Bedroom, 1 x Bathroom, deep cleaning, inside windows",28438,4543,,,,complete
ch_1HgY972Iw89207WNRBoU0Hyy,10/27/2020,2:00pm,Seattle,WA,98133,North,129.00,0.00,109.65,Every two weeks 15% off -Most Popular-,,0.00,19.35,0.00,0.00,09/08/2020 8:45am,Shanique Burnett (Admin),11/10/2020 11:00am,"1 Bedroom, 1 x Bathroom",25478,4118,,,,complete
ch_1HgiNE2Iw89207WNcU6DsyDk,10/27/2020,2:00pm,Renton,WA,98057,South,100.00,0.00,100.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/26/2020 10:48am,Albert Jallorina (Admin),,Hourly (1 Maid x 2.00 Hours),28848,4587,,,,complete
ch_1HgY9E2Iw89207WNrXbUAr89,10/27/2020,5:00pm,Seattle,WA,98119,NW Maids,139.00,0.00,138.15,Every two weeks 15% off -Most Popular-,,0.00,20.85,0.00,0.00,09/12/2020 12:28pm,Shanique Burnett (Admin),11/10/2020 5:00pm,"2 Bedrooms, 1 x Bathroom",26019,177,,,,complete
ch_1HgumH2Iw89207WNcTsW4Q7m,10/28/2020,8:00am,Seattle,WA,98107,North,209.00,0.00,188.10,Monthly 10% off,,0.00,20.90,0.00,0.00,04/10/2020 11:09am,Shanique Burnett (Admin),,"3 Bedrooms, 3 x Bathroom",15494,609,,,,complete
ch_1HgumK2Iw89207WNZQjcIHIz,10/28/2020,8:00am,Seattle,WA,98112,NW Maids,199.00,0.00,179.10,Every three weeks 10% off,,0.00,19.90,0.00,0.00,07/08/2020 11:34am,Shanique Burnett (Admin),05/05/2021 8:00am,"3 Bedrooms, 3 x Bathroom",21050,2624,,,,complete
ch_1HgumM2Iw89207WNeZpncKEH,10/28/2020,11:00am,Seattle,WA,98144,South,239.00,0.00,175.10,Monthly 10% off,,0.00,23.90,0.00,0.00,08/14/2020 10:55am,Albert Jallorina (Admin),01/06/2021 11:00am,"4 Bedrooms, 3 x Bathroom",23845,4173,,,,complete
ch_1HgumO2Iw89207WNC3BkqRMF,10/28/2020,11:00am,Seattle,WA,98119,NW Maids,159.00,0.00,135.15,Every two weeks 15% off -Most Popular-,,0.00,23.85,0.00,0.00,10/15/2020 12:27am,,11/11/2020 11:00am,"2 Bedrooms, 2 x Bathroom",28161,2349,,,,complete
ch_1HgumS2Iw89207WNxUvf9pru,10/28/2020,2:00pm,Seattle,WA,98105,NW Maids,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,09/04/2020 2:17pm,Albert Jallorina (Admin),11/12/2020 2:00pm,"3 Bedrooms, 3 x Bathroom",25264,3188,,,,complete
ch_1HhH9h2Iw89207WNisL6RdeN,10/29/2020,8:00am,Edmonds,WA,98026,North,179.00,0.00,142.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,09/22/2020 4:23pm,Shanique Burnett (Admin),11/12/2020 8:00am,"3 Bedrooms, 2 x Bathroom",26654,2856,,,,complete
ch_1HhH9j2Iw89207WNeffhdWFU,10/29/2020,8:00am,Seattle,WA,98102,NW Maids,169.00,140.00,269.80,One Time Cleaning,25CC,25.00,0.00,0.00,0.00,10/05/2020 1:44pm,Avide Showalter (Customer),,"2 Bedrooms, 2 x Bathroom, deep cleaning, 1 x inside the fridge, inside windows",27701,4436,,,,complete
ch_1HhH9l2Iw89207WNzJKXDFzE,10/29/2020,8:00am,Kent,WA,98030,South,189.00,150.00,339.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/27/2020 2:59pm,Shanique Burnett (Admin),,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28880,4594,,,,complete
ch_1HhH9n2Iw89207WNY0c37EXZ,10/29/2020,11:00am,SEATTLE,WA,98109,NW Maids,179.00,150.00,296.10,Monthly 10% off,,0.00,32.90,0.00,0.00,03/25/2020 11:51am,Shanique Burnett (Admin),12/01/2020 2:00pm,"2 Bedrooms, 3 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",14893,225,,,,complete
ch_1HhH9p2Iw89207WNSzlmdJzn,10/29/2020,11:00am,Seattle,WA,98102,NW Maids,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,09/16/2020 10:54am,Shanique Burnett (Admin),11/12/2020 11:00am,"3 Bedrooms, 3 x Bathroom",26262,2338,,,,complete
ch_1HhH9r2Iw89207WNDUWel9wk,10/29/2020,11:00am,Seattle,WA,98177,North,219.00,0.00,166.15,Every two weeks 15% off -Most Popular-,,0.00,32.85,0.00,0.00,09/30/2020 11:57pm,Shanique Burnett (Admin),11/12/2020 11:00am,"4 Bedrooms, 2 x Bathroom",27402,2636,,,,complete
ch_1HhH9u2Iw89207WNnjb2LWzp,10/29/2020,11:00am,Seattle,WA,98177,NW Maids,179.00,0.00,157.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,10/16/2020 12:21am,,11/12/2020 11:00am,"3 Bedrooms, 2 x Bathroom",28244,851,,,,complete
ch_1HhHA02Iw89207WN66ZOnOcI,10/29/2020,2:00pm,Seattle,WA,98112,NW Maids,189.00,150.00,314.00,One Time Cleaning,ONLINE25,25.00,0.00,0.00,0.00,10/25/2020 8:08am,Matthias Blondeel (Customer),,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28654,4581,,,,complete
ch_1HhHA22Iw89207WNvFnbRs5s,10/29/2020,2:00pm,Seattle,WA,98199,NW Maids,149.00,150.00,269.10,Monthly 10% off,,0.00,29.90,0.00,0.00,10/25/2020 9:06pm,Rebecca Chritiansen (Customer),,"2 Bedrooms, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28822,4584,,,,complete
ch_1HhH9f2Iw89207WNm9mdsFlI,10/29/2020,5:00pm,Seattle,WA,98126,South,119.00,0.00,95.20,Weekly Cleaning 20% off,,0.00,23.80,0.00,0.00,06/11/2020 9:35am,Shanique Burnett (Admin),11/05/2020 8:00am,"1 Bedroom, 1 x Bathroom",18989,1234,,,,complete
ch_1HhHA42Iw89207WNfa8Ubihq,10/29/2020,5:00pm,Seattle,WA,98106,South,189.00,150.00,399.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/16/2020 9:00am,Heidi Thompson (Customer),11/04/2020 4:30pm,"3 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28245,2751,,,,complete
ch_1Hhdlt2Iw89207WNF57OAoBL,10/30/2020,8:00am,Edmonds,WA,98020,North,129.00,0.00,109.65,Every two weeks 15% off -Most Popular-,,0.00,19.35,0.00,0.00,09/22/2020 4:31pm,Shanique Burnett (Admin),11/13/2020 8:00am,"1 Bedroom, 1 x Bathroom",26697,3836,,,,complete
ch_1Hhdlv2Iw89207WNsuPdt8jD,10/30/2020,8:00am,Seattle,WA,98109,downtown seattle,119.00,0.00,95.20,Weekly Cleaning 20% off,,0.00,23.80,0.00,0.00,10/12/2020 7:13pm,Shanique Burnett (Admin),11/06/2020 8:00am,"1 Bedroom, 1 x Bathroom",28022,1818,,,,complete
ch_1Hi4Hk2Iw89207WNreLKx9W3,10/30/2020,8:00am,Seattle,WA,98125,North,239.00,0.00,278.15,Every two weeks 15% off -Most Popular-,,0.00,35.85,0.00,0.00,10/17/2020 12:20am,,11/13/2020 8:00am,"4 Bedrooms, 3 x Bathroom",28298,4342,,,,complete
ch_1Hhdlz2Iw89207WNDXjwznUm,10/30/2020,8:00am,Seattle,WA,98117,NW Maids,169.00,150.00,319.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/27/2020 2:07pm,Ramsey Engler (Customer),,"2 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28870,4593,,,,complete
ch_1HiVFQ2Iw89207WNIc0sYkA0,10/30/2020,8:00am,Shoreline,WA,98133,North,259.00,0.00,249.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/27/2020 4:53pm,Shanique Burnett (Admin),,"5 Bedrooms, 2 x Bathroom",28882,2660,,,,complete
ch_1Hhdm62Iw89207WNnAeUQegr,10/30/2020,11:00am,Kirkland,WA,98033,east side,219.00,150.00,369.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/06/2020 4:48pm,Albert Jallorina (Admin),,"4 Bedrooms, 2 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",27750,4449,,,,complete
ch_1HgumQ2Iw89207WNaWPUlYtv,10/30/2020,11:00am,Bellevue,WA,98008,east side,119.00,0.00,95.19,Weekly Cleaning 20% off,1913-E1EF-BA84,0.00,23.80,0.00,5.01,10/15/2020 5:30pm,Albert Jallorina (Admin),11/04/2020 11:00am,"1 Bedroom, 1 x Bathroom",28231,2186,,,,complete
ch_1Hhdm82Iw89207WNpZZGm6T1,10/30/2020,2:00pm,Bellevue,WA,98007,east side,129.00,0.00,116.10,Monthly 10% off,,0.00,12.90,0.00,0.00,09/22/2020 12:13pm,Shanique Burnett (Admin),11/27/2020 2:00pm,"1 Bedroom, 1 x Bathroom",26606,1799,,,,complete
ch_1HhdmC2Iw89207WNzB3E8wg5,10/30/2020,2:00pm,Seattle,WA,98115,NW Maids,149.00,150.00,299.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/22/2020 2:10pm,Shanique Burnett (Admin),02/09/2021 11:00am,"2 Bedrooms, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28538,4402,,,,complete
ch_1HhdmF2Iw89207WNQvBzQy7V,10/30/2020,2:00pm,SEATTLE,WA,98133,North,129.00,150.00,254.00,One Time Cleaning,CLEAN25,25.00,0.00,0.00,0.00,10/22/2020 6:49pm,JOSHUA CHARLES (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28545,4570,,,,complete
ch_1HhdmL2Iw89207WNdnUFuipV,10/30/2020,5:00pm,Seattle,WA,98109,NW Maids,209.00,0.00,188.10,Every three weeks 10% off,,0.00,20.90,0.00,0.00,06/29/2020 3:52pm,Shanique Burnett (Admin),11/20/2020 5:00pm,"3 Bedrooms, 3 x Bathroom",20305,1950,,,,complete
ch_1Hi08x2Iw89207WNskDGwBCq,10/31/2020,8:00am,Seattle,WA,98103,NW Maids,179.00,0.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,03/27/2020 9:07am,Shanique Burnett (Admin),11/28/2020 8:00am,"3 Bedrooms, 2 x Bathroom",14982,3041,,,,complete
ch_1HczWl2Iw89207WNSaQvVS4x,10/31/2020,8:00am,Seattle,WA,98119,NW Maids,149.00,150.00,274.00,One Time Cleaning,25CC,25.00,0.00,0.00,0.00,10/15/2020 12:41am,Justin Pachmayr (Customer),,"2 Bedrooms, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28162,4511,,,,complete
ch_1Hi08y2Iw89207WN4fmc9fA5,10/31/2020,8:00am,Shoreline,WA,98155,North,129.00,150.00,254.00,One Time Cleaning,Online25,25.00,0.00,0.00,0.00,10/22/2020 1:36pm,Bobby Smith (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",28537,4569,,,,complete
ch_1Hi0902Iw89207WN2bZIOavM,10/31/2020,11:00am,Seattle,WA,98178,South,199.00,0.00,139.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,09/22/2020 4:37pm,Shanique Burnett (Admin),,"3 Bedrooms, 3 x Bathroom",26730,2859,,,,complete
ch_1Hi8uy2Iw89207WNkv8TYZpQ,10/31/2020,11:00am,Bellevue,WA,98008,east side,129.00,0.00,109.65,Every two weeks 15% off -Most Popular-,,0.00,19.35,0.00,0.00,10/03/2020 11:39am,Shanique Burnett (Admin),11/12/2020 8:00am,"1 Bedroom, 1 x Bathroom",27530,4421,,,,complete
ch_1Hi0922Iw89207WN6plqHnMd,10/31/2020,11:00am,SEATTLE,WA,98122-3111,NW Maids,169.00,170.00,339.00,One Time Cleaning,,0.00,0.00,0.00,0.00,10/10/2020 12:29pm,Josh Tillinghast (Customer),,"2 Bedrooms, 2 x Bathroom, inside cabinets (empty), move-in/out (deep cleaning + fridge + oven + windows + cabinets)",27826,4473,,,,complete
,11/01/2020,8:00am,Seattle,WA,98133,North,129.00,0.00,129.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/01/2020 1:11am,Ilya Ornatov (Admin),,"1 Bedroom, 1 x Bathroom",29109,4616,,,,complete
ch_1HiMbR2Iw89207WNArHH5BVA,11/01/2020,11:00am,seattle,WA,98107,NW Maids,149.00,60.00,188.10,Monthly 10% off,,0.00,20.90,0.00,0.00,06/11/2020 5:32pm,Shanique Burnett (Admin),11/29/2020 11:00am,"2 Bedrooms, 1 x Bathroom, deep cleaning",19092,3121,,,,complete
ch_1HgumU2Iw89207WNv1BvuH0R,11/01/2020,2:00pm,Seattle,WA,98109,NW Maids,119.00,0.00,101.15,Every two weeks 15% off -Most Popular-,,0.00,17.85,0.00,0.00,09/08/2020 8:54am,Shanique Burnett (Admin),11/11/2020 2:00pm,"1 Bedroom, 1 x Bathroom",25526,3061,,,,complete
ch_1Hik8p2Iw89207WNVEG5TeCd,11/02/2020,8:00am,Seattle,WA,98117,NW Maids,239.00,0.00,215.10,Monthly 10% off,,0.00,23.90,0.00,0.00,06/19/2020 1:35pm,Albert Jallorina (Admin),11/30/2020 8:00am,"4 Bedrooms, 3 x Bathroom",19686,3630,,,,complete
ch_1Hik8r2Iw89207WNPH0c0TEt,11/02/2020,8:00am,Seattle,WA,98122,NW Maids,159.00,0.00,143.10,Every three weeks 10% off,,0.00,15.90,0.00,0.00,07/08/2020 12:22pm,Shanique Burnett (Admin),11/30/2020 8:00am,"2 Bedrooms, 2 x Bathroom",21141,666,,,,complete
ch_1Hik8t2Iw89207WNH25fVUED,11/02/2020,8:00am,Seattle,WA,98125,North,129.00,0.00,116.10,Monthly 10% off,,0.00,12.90,0.00,0.00,09/29/2020 4:52pm,Albert Jallorina (Admin),12/07/2020 8:00am,"1 Bedroom, 1 x Bathroom",27376,4395,,,,complete
ch_1Hik8w2Iw89207WNeXFLpHdi,11/02/2020,11:00am,Seattle,WA,98117,NW Maids,219.00,0.00,197.10,Every three weeks 10% off,,0.00,21.90,0.00,0.00,07/29/2020 2:23pm,Shanique Burnett (Admin),12/14/2020 11:00am,"4 Bedrooms, 2 x Bathroom",22285,4059,,,,complete
ch_1Hik8y2Iw89207WNKzLhj1Jj,11/02/2020,11:00am,Seattle,WA,98122,NW Maids,169.00,60.00,206.10,Every three weeks 10% off,,0.00,22.90,0.00,0.00,07/30/2020 5:39pm,Shanique Burnett (Admin),11/23/2020 11:00am,"2 Bedrooms, 2 x Bathroom, inside windows",22437,3864,,,,complete
ch_1Hhdm42Iw89207WNTKQQEb7x,11/02/2020,11:00am,Seattle,WA,98103,NW Maids,199.00,0.00,169.15,Every two weeks 15% off -Most Popular-,,0.00,29.85,0.00,0.00,09/01/2020 6:17pm,Shanique Burnett (Admin),11/13/2020 11:00am,"3 Bedrooms, 3 x Bathroom",25042,2129,,,,complete
ch_1Hik912Iw89207WNFQkRrW4t,11/02/2020,11:00am,Renton,WA,98057,South,189.00,0.00,160.65,Every two weeks 15% off -Most Popular-,,0.00,28.35,0.00,0.00,10/05/2020 8:42am,Shanique Burnett (Admin),11/16/2020 8:00am,"3 Bedrooms, 2 x Bathroom",27670,4423,,,,complete
ch_1Hik942Iw89207WN9u5XGEIW,11/02/2020,2:00pm,Seattle,WA,98102,NW Maids,129.00,0.00,116.10,Monthly 10% off,,0.00,12.90,0.00,0.00,03/23/2020 3:07pm,Shanique Burnett (Admin),,"1 Bedroom, 1 x Bathroom",14831,2987,,,,complete
ch_1HjE6w2Iw89207WNklv6Oof9,11/02/2020,2:00pm,Seattle,WA,98102,NW Maids,169.00,0.00,173.65,Every two weeks 15% off -Most Popular-,,0.00,25.35,0.00,0.00,09/20/2020 7:05pm,Shanique Burnett (Admin),11/16/2020 2:00pm,"2 Bedrooms, 2 x Bathroom",26533,3629,,,,complete
ch_1Hik9B2Iw89207WNOnmkGJez,11/02/2020,5:00pm,Seattle,WA,98103,NW Maids,149.00,0.00,126.65,Every two weeks 15% off -Most Popular-,,0.00,22.35,0.00,0.00,09/09/2020 10:23am,Shanique Burnett (Admin),11/17/2020 2:00pm,"2 Bedrooms, 1 x Bathroom",25633,4245,,,,complete
ch_1Hit7j2Iw89207WNMblCfUhn,11/02/2020,5:00pm,Seattle,WA,98121,downtown seattle,129.00,0.00,129.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/01/2020 12:46pm,Siddharth Singh (Customer),,"1 Bedroom, 1 x Bathroom",29120,3693,,,,complete
ch_1Hj6Rx2Iw89207WNWG5O3VNw,11/03/2020,8:00am,Seattle,WA,98117,NW Maids,139.00,0.00,125.10,Monthly 10% off,,0.00,13.90,0.00,0.00,04/17/2020 10:55am,Shanique Burnett (Admin),12/01/2020 8:00am,"2 Bedrooms, 1 x Bathroom",15720,2705,,,,complete
ch_1Hj6S42Iw89207WNhrGQo2Yr,11/03/2020,11:00am,Seattle,WA,98125,North,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,04/17/2020 10:56am,Shanique Burnett (Admin),12/01/2020 11:00am,"1 Bedroom, 1 x Bathroom",15742,2641,,,,complete
ch_1Hj6S62Iw89207WNnncnmWd5,11/03/2020,11:00am,SEATTLE,WA,98101,downtown seattle,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,04/18/2020 9:17am,Ilya Ornatov (Admin),12/01/2020 11:00am,"1 Bedroom, 1 x Bathroom",15838,2428,,,,complete
ch_1Hj6S82Iw89207WNcOoahN9H,11/03/2020,11:00am,Covington,WA,98042,South,189.00,0.00,160.65,Every two weeks 15% off -Most Popular-,,0.00,28.35,0.00,0.00,09/22/2020 4:50pm,Shanique Burnett (Admin),12/01/2020 11:00am,"2 Bedrooms, 3 x Bathroom",26831,4199,,,,complete
ch_1Hj6SA2Iw89207WNzlbhDlyr,11/03/2020,11:00am,Brier,WA,98036,North,209.00,60.00,248.65,Every two weeks 15% off -Most Popular-,,0.00,40.35,0.00,0.00,09/24/2020 1:21pm,Shanique Burnett (Admin),12/15/2020 11:00am,"3 Bedrooms, 3 x Bathroom, inside windows",27024,2972,,,,complete
ch_1Hj6SD2Iw89207WN14TiSRnd,11/03/2020,2:00pm,Seattle,WA,98117,NW Maids,179.00,0.00,161.10,Monthly 10% off,,0.00,17.90,0.00,0.00,04/06/2020 3:15pm,Shanique Burnett (Admin),01/05/2021 2:00pm,"3 Bedrooms, 2 x Bathroom",15309,209,,,,complete
ch_1Hj6SF2Iw89207WNBJHKRzlz,11/03/2020,2:00pm,Seattle,WA,98105,NW Maids,259.00,0.00,220.15,Every two weeks 15% off -Most Popular-,,0.00,38.85,0.00,0.00,09/16/2020 4:48pm,Albert Jallorina (Admin),11/17/2020 2:00pm,"4 Bedrooms, 4 x Bathroom",26276,4306,,,,complete
ch_1HkhVH2Iw89207WNfg21WC5z,11/03/2020,2:00pm,Seattle,WA,98102,NW Maids,129.00,60.00,164.00,One Time Cleaning,online25,25.00,0.00,0.00,0.00,10/26/2020 12:16am,Bhargav Arora (Customer),,"1 Bedroom, 1 x Bathroom, deep cleaning",28823,4585,,,,complete
ch_1HjFSs2Iw89207WNc2kWasiX,11/03/2020,5:00pm,Seattle,WA,98109,NW Maids,129.00,60.00,189.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2020 1:27pm,Albert Jallorina (Admin),,"1 Bedroom, 1 x Bathroom, deep cleaning",29215,4623,,,,complete
ch_1HjSt92Iw89207WNRh8zbopB,11/04/2020,8:00am,Seattle,WA,98109,NW Maids,129.00,0.00,116.10,Monthly 10% off,,0.00,12.90,0.00,0.00,03/17/2020 6:00pm,Shanique Burnett (Admin),,"1 Bedroom, 1 x Bathroom",14562,3136,,,,complete
ch_1HjStC2Iw89207WNlgUNeHm6,11/04/2020,8:00am,Seattle,WA,98119,NW Maids,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,04/18/2020 9:18am,Ilya Ornatov (Admin),01/27/2021 8:00am,"1 Bedroom, 1 x Bathroom",15850,1662,,,,complete
ch_1HjStD2Iw89207WNQqpDlD2e,11/04/2020,8:00am,Gig Harbor,WA,98404,South,199.00,60.00,259.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2020 1:34pm,Emily Love (Customer),,"4 Bedrooms, 1 x Bathroom, inside windows",29216,4624,,,,complete
ch_1HjStG2Iw89207WNc7DLgPFj,11/04/2020,8:00am,Seattle,WA,98118,South,129.00,150.00,279.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2020 2:35pm,Elizabeth Shiels (Customer),,"1 Bedroom, 1 x Bathroom, move-in/out (deep cleaning + fridge + oven + windows + cabinets)",29218,1293,,,,complete
ch_1HjStK2Iw89207WNOrxRC9N0,11/04/2020,11:00am,Seattle,WA,98107,NW Maids,179.00,0.00,152.15,Every two weeks 15% off -Most Popular-,,0.00,26.85,0.00,0.00,09/11/2020 4:01pm,Shanique Burnett (Admin),11/18/2020 11:00am,"3 Bedrooms, 2 x Bathroom",25761,2452,,,,complete
ch_1HjStM2Iw89207WNCg4RMgG1,11/04/2020,11:00am,Seattle,WA,98117,NW Maids,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,09/19/2020 8:52am,Shanique Burnett (Admin),12/16/2020 11:00am,"4 Bedrooms, 2 x Bathroom",26427,2895,,,,complete
ch_1HjStO2Iw89207WN82G6gwDm,11/04/2020,11:00am,Bellevue,WA,98008,east side,119.00,0.00,100.20,Weekly Cleaning 20% off,,0.00,23.80,0.00,0.00,10/19/2020 11:13am,Albert Jallorina (Admin),11/11/2020 11:00am,"1 Bedroom, 1 x Bathroom",28430,2186,,,,complete
,11/04/2020,4:30pm,Seattle,WA,98106,South,189.00,0.00,0.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2020 9:59am,Albert Jallorina (Admin),,"3 Bedrooms, 2 x Bathroom",29214,2751,,,,complete
ch_1HjpW52Iw89207WNcMj7Ghu2,11/05/2020,8:00am,Seattle,WA,98126,South,119.00,0.00,90.44,Weekly Cleaning 20% off,7418-D48A-2AEC,0.00,23.80,0.00,4.76,06/11/2020 9:35am,Shanique Burnett (Admin),12/13/2020 8:00am,"1 Bedroom, 1 x Bathroom",18990,1234,,,,complete
ch_1HjpW72Iw89207WN6D7JZp8Z,11/05/2020,8:00am,Seattle,WA,98125,North,189.00,160.00,314.10,Every three weeks 10% off,,0.00,34.90,0.00,0.00,09/16/2020 5:25pm,Albert Jallorina (Admin),11/24/2020 11:00am,"2 Bedrooms, 3 x Bathroom, deep cleaning, 1 x inside the fridge, 1 x inside the oven, inside windows",26289,1742,,,,complete
ch_1HkuMt2Iw89207WN4CVtm5jb,11/05/2020,8:00am,Seattle,WA,98136,South,219.00,60.00,237.15,Every two weeks 15% off -Most Popular-,,0.00,41.85,0.00,0.00,09/24/2020 5:37pm,Shanique Burnett (Admin),11/25/2020 8:00am,"4 Bedrooms, 2 x Bathroom, deep cleaning",27135,3370,,,,complete
ch_1HjpWB2Iw89207WNG27WHFho,11/05/2020,8:00am,Seattle,WA,98121,downtown seattle,200.00,0.00,200.00,One Time Cleaning,,0.00,0.00,0.00,0.00,11/02/2020 3:31pm,Albert Jallorina (Admin),,Hourly (1 Maid x 4.00 Hours),29231,4627,,,,complete
ch_1HjydF2Iw89207WN5aOUAM6A,11/05/2020,8:00am,Woodinville,WA,98072,east side,100.00,0.00,100.00,Every two weeks 15% off -Most Popular-,,0.00,0.00,0.00,0.00,11/04/2020 3:49pm,Albert Jallorina (Admin),,Hourly (1 Maid x 2.00 Hours),29313,4625,,,,complete
ch_1Hik902Iw89207WNFolRTm32,11/05/2020,11:00am,Seattle,WA,98106,South,209.00,0.00,157.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,09/15/2020 11:07am,Shanique Burnett (Admin),11/16/2020 11:00am,"3 Bedrooms, 3 x Bathroom",26103,3936,,,,complete
ch_1HjStQ2Iw89207WN1Mjo6g2H,11/05/2020,11:00am,Seattle,WA,98115,NW Maids,189.00,0.00,130.65,Every two weeks 15% off -Most Popular-,,0.00,28.35,0.00,0.00,10/20/2020 3:13pm,Albert Jallorina (Admin),,"3 Bedrooms, 2 x Bathroom",28450,4555,,,,complete
ch_1HjpWD2Iw89207WNM57krwBR,11/05/2020,11:00am,Seattle,WA,98118,South,209.00,60.00,232.10,Every three weeks 10% off,,0.00,26.90,0.00,0.00,10/29/2020 7:12pm,Masa Wu (Customer),11/26/2020 11:00am,"3 Bedrooms, 3 x Bathroom, deep cleaning",29068,4609,,,,complete
ch_1Hj6S12Iw89207WNNidXvjEx,11/05/2020,2:00pm,Issaquah,WA,98027,NW Maids,119.00,0.00,107.10,Monthly 10% off,,0.00,11.90,0.00,0.00,03/15/2020 9:25am,Shanique Burnett (Admin),12/11/2020 8:00am,"1 Bedroom, 1 x Bathroom",14421,2232,,,,complete
ch_1HjpWF2Iw89207WNf5Ey68jw,11/05/2020,2:00pm,Seattle,WA,98178,South,209.00,0.00,177.65,Every two weeks 15% off -Most Popular-,,0.00,31.35,0.00,0.00,09/24/2020 5:38pm,Shanique Burnett (Admin),11/23/2020 8:00am,"3 Bedrooms, 3 x Bathroom",27147,2966,,,,complete
ch_1HjpWI2Iw89207WNTuNhQCuN,11/05/2020,2:00pm,Seattle,WA,98103,NW Maids,189.00,60.00,224.10,Monthly 10% off,,0.00,24.90,0.00,0.00,10/29/2020 9:40am,Cynthia Wu (Customer),12/03/2020 2:00pm,"3 Bedrooms, 2 x Bathroom, deep cleaning",29052,4602,,,,complete
ch_1HjpWK2Iw89207WNKbwgJrtI,11/05/2020,5:00pm,Seattle,WA,98103,NW Maids,209.00,20.00,194.65,Every two weeks 15% off -Most Popular-,,0.00,34.35,0.00,0.00,10/27/2020 12:33pm,Bailie Borchers (Customer),11/24/2020 11:00am,"3 Bedrooms, 3 x Bathroom, 1 x inside the oven",28869,4591,,,,complete
